Ticket_ID,Customer_ID,Agent_Name,Repair_Issue,Repair_Date,Part_Replaced,Model_Name,Laptop_Serial_Number
18850,4978,Caleb Bhandari,No Boot,7/12/2024,Motherboard,Dell Latitude 7490,SN438226
18851,2260,Chatura Sami,No Power,2/19/2024,Motherboard,Dell XPS 13,SN601457
18852,9002,Nidhi Baral,Wi-Fi Connectivity Issue,9/28/2024,Wi-Fi Card,Dell Vostro 14,SN501866
18853,6094,Anamika Bhargava,Keyboard Issue,2/24/2024,Keyboard,Dell Vostro 14,SN357516
18854,2266,Samaksh Sheth,Wi-Fi Connectivity Issue,6/17/2024,Wi-Fi Card,Dell Inspiron 15,SN791492
18855,9622,Ojas Kashyap,Fan Issue,10/12/2024,Fan,Dell Alienware m15,SN584775
18856,6202,Harinakshi Vig,Auto Shutdown Issue,10/22/2024,Motherboard,Dell Latitude 7490,SN545495
18857,7755,Mitesh Nori,Keyboard Issue,12/11/2024,Keyboard,Dell XPS 13,SN276963
18858,7383,Ucchal Barad,Screen Flicker,11/1/2024,Screen,Dell XPS 13,SN620719
18859,7103,Ria Chatterjee,Charger Issue,4/13/2024,Charger,Dell Optiplex 3070,SN838124
18860,4610,Nachiket Ahuja,Auto Shutdown Issue,3/29/2024,Motherboard,Dell Inspiron 15,SN202207
18861,8968,Ucchal Barad,No Post,1/22/2024,Motherboard,Dell Vostro 14,SN279793
18862,7931,Advaith Bumb,Slow Performance Issue,11/5/2024,RAM,Dell Vostro 14,SN898537
18863,1596,Gaurang Ramanathan,Screen Flicker,11/27/2024,Screen,Dell Optiplex 3070,SN271724
18864,9529,Oviya Bhakta,Touchpad Issue,2/18/2024,Touchpad,Dell Optiplex 3070,SN530615
18865,3631,Jacob Lall,Auto Shutdown Issue,8/28/2024,Motherboard,Dell Precision 5540,SN237188
18866,2054,Ria Nair,Keyboard Issue,8/1/2024,Keyboard,Dell Inspiron 15,SN323610
18867,9753,Gopal Issac,BSOD,10/3/2024,Motherboard,Dell Vostro 14,SN833408
18868,9925,Rajeshri Choudhary,Battery Drain,8/13/2024,Battery,Dell Inspiron 15,SN516162
18869,9657,Devika Sankaran,No Power,5/8/2024,Motherboard,Dell Inspiron 15,SN476277
18870,1865,Pavani Sanghvi,Screen Flicker,11/11/2024,Screen,Dell Vostro 14,SN155448
18871,1235,Bachittar Purohit,Camera Issue,3/27/2024,Camera,Dell XPS 13,SN720691
18872,7144,Leela Nazareth,Audio Jack Issue,5/24/2024,Keyboard,Dell Inspiron 15,SN923480
18873,9751,Jai Datta,Keyboard Issue,5/4/2024,Keyboard,Dell G3 15,SN989725
18874,3559,Yashica Kota,Charger Issue,7/15/2024,Charger,Dell XPS 13,SN956703
18875,9560,Oviya Bhakta,Wi-Fi Connectivity Issue,2/10/2024,Wi-Fi Card,Dell Precision 5540,SN780579
18876,8685,Samaksh Sheth,Auto Shutdown Issue,8/20/2024,Motherboard,Dell XPS 13,SN907391
18877,6622,Banjeet Sama,Heating Issue,8/3/2024,Thermal Paste,Dell Vostro 14,SN722462
18878,6830,Rachana Ramakrishnan,Screen Flicker,2/24/2024,Screen,Dell Vostro 14,SN676286
18879,7556,Victor Soman,Fan Issue,1/24/2024,Fan,Dell Inspiron 15,SN347793
18880,4362,Neha Badami,Wi-Fi Connectivity Issue,7/5/2024,Wi-Fi Card,Dell G3 15,SN472213
18881,3044,Rajeshri Choudhary,Keyboard Issue,2/8/2024,Keyboard,Dell Latitude 7490,SN731848
18882,7788,Jacob Lall,Fan Issue,8/18/2024,Fan,Dell XPS 13,SN805214
18883,6452,Kashvi Nagi,Wi-Fi Connectivity Issue,6/7/2024,Wi-Fi Card,Dell Alienware m15,SN235743
18884,1449,Jacob Lall,Keyboard Issue,10/21/2024,Keyboard,Dell Alienware m15,SN857234
18885,4037,Indira Mandal,Battery Drain,5/31/2024,Battery,Dell Inspiron 15,SN696361
18886,4825,Oviya Bhakta,Charger Issue,1/18/2024,Charger,Dell G3 15,SN963548
18887,6821,Indira Banerjee,Auto Shutdown Issue,3/6/2024,Motherboard,Dell Latitude 7490,SN373904
18888,5799,Unni Kashyap,Charger Issue,8/14/2024,Charger,Dell XPS 13,SN823512
18889,5859,Pavani Sanghvi,Screen Flicker,6/2/2024,Screen,Dell XPS 13,SN403881
18890,2771,Jacob Lall,No Post,10/31/2024,Motherboard,Dell Latitude 7490,SN278987
18891,9464,Reyansh Kalita,Audio Jack Issue,1/6/2024,Keyboard,Dell Vostro 14,SN151048
18892,3974,Orinder Kale,Wi-Fi Connectivity Issue,6/28/2024,Wi-Fi Card,Dell G3 15,SN124681
18893,1469,Maya Parsa,Wi-Fi Connectivity Issue,5/23/2024,Wi-Fi Card,Dell XPS 13,SN523300
18894,4844,Tripti Mandal,No Boot,10/28/2024,Motherboard,Dell Precision 5540,SN635851
18895,4523,Sanya Rama,Fan Issue,9/29/2024,Fan,Dell Alienware m15,SN915733
18896,8976,Ojas Kashyap,Fan Issue,9/18/2024,Fan,Dell Precision 5540,SN622083
18897,3222,Jeevika Kapur,Heating Issue,5/3/2024,Thermal Paste,Dell Optiplex 3070,SN863697
18898,5951,Devika Setty,Keyboard Issue,10/12/2024,Keyboard,Dell Precision 5540,SN273025
18899,7966,Idika Dhaliwal,No Boot,2/19/2024,Motherboard,Dell XPS 13,SN588682
18900,5871,Vyanjana Bedi,No Post,1/3/2024,Motherboard,Dell XPS 13,SN826219
18901,1894,Idika Dhaliwal,Auto Shutdown Issue,2/1/2024,Motherboard,Dell Inspiron 15,SN787418
18902,5122,Yatan Arora,No Boot,7/6/2024,Motherboard,Dell Optiplex 3070,SN527429
18903,5243,Rajeshri Choudhary,Slow Performance Issue,4/10/2024,RAM,Dell XPS 13,SN443616
18904,1843,Nidhi Baral,Fan Issue,3/28/2024,Fan,Dell Precision 5540,SN352005
18905,5764,Anay Sane,Charger Issue,7/13/2024,Charger,Dell Precision 5540,SN558877
18906,6522,Nihal Tripathi,Auto Shutdown Issue,8/20/2024,Motherboard,Dell Latitude 7490,SN114302
18907,8270,Ria Nair,Slow Performance Issue,7/3/2024,RAM,Dell XPS 13,SN895210
18908,5417,Reyansh Kalita,Auto Shutdown Issue,6/5/2024,Motherboard,Dell XPS 13,SN382654
18909,6599,Bachittar Purohit,Fan Issue,7/12/2024,Fan,Dell Alienware m15,SN689208
18910,8861,Jai Datta,Auto Shutdown Issue,9/26/2024,Motherboard,Dell Inspiron 15,SN228377
18911,6919,,Screen Flicker,11/5/2024,Screen,Dell Inspiron 15,SN697852
18912,1380,Jyoti Chacko,Wi-Fi Connectivity Issue,8/25/2024,Wi-Fi Card,Dell Precision 5540,SN758774
18913,7895,Vasatika Rao,Keyboard Issue,6/22/2024,Keyboard,Dell Latitude 7490,SN586874
18914,6817,Reyansh Kalita,No Power,8/9/2024,Motherboard,Dell Precision 5540,SN571021
18915,8743,Ryan Ramakrishnan,No Post,5/3/2024,Motherboard,Dell Vostro 14,SN740017
18916,9551,Shravya Das,Touchpad Issue,1/12/2024,Touchpad,Dell Vostro 14,SN249512
18917,6904,Neha Badami,No Boot,7/15/2024,Motherboard,Dell Optiplex 3070,SN358236
18918,6351,Gaurang Ramanathan,Keyboard Issue,7/25/2024,Keyboard,Dell Latitude 7490,SN304615
18919,8866,Harinakshi Mukherjee,No Power,4/10/2024,Motherboard,Dell Optiplex 3070,SN933344
18920,6824,Abha Dayal,Audio Jack Issue,9/8/2024,Keyboard,Dell Inspiron 15,SN699058
18921,3989,Neha Badami,Battery Drain,8/31/2024,Battery,Dell G3 15,SN668833
18922,9503,Abha Dayal,Charger Issue,4/8/2024,Charger,Dell Precision 5540,SN972316
18923,9914,Abha Dayal,No Post,3/14/2024,Motherboard,Dell Vostro 14,SN609932
18924,6510,Nathaniel Chopra,No Post,9/18/2024,Motherboard,Dell Optiplex 3070,SN664286
18925,8345,Pavani Sanghvi,Keyboard Issue,11/20/2024,Keyboard,Dell Inspiron 15,SN365264
18926,5895,Geetika Dass,No Power,11/15/2024,Motherboard,Dell Alienware m15,SN375575
18927,4958,Sanya Rama,Slow Performance Issue,11/14/2024,RAM,Dell XPS 13,SN279203
18928,3237,,Touchpad Issue,12/14/2024,Touchpad,Dell Vostro 14,SN524401
18929,1235,Harinakshi Mukherjee,Battery Drain,8/25/2024,Battery,Dell Latitude 7490,SN211139
18930,9925,Nidhi Baral,Auto Shutdown Issue,8/16/2024,Motherboard,Dell Alienware m15,SN667158
18931,7711,Oviya Bhakta,Heating Issue,6/2/2024,Thermal Paste,Dell G3 15,SN914647
18932,2475,Peter Narain,Fan Issue,7/25/2024,Fan,Dell Alienware m15,SN808109
18933,8730,Zaitra Tiwari,No Power,12/1/2024,Motherboard,Dell Precision 5540,SN250457
18934,8325,Victor Soman,Heating Issue,6/1/2024,Thermal Paste,Dell Latitude 7490,SN901975
18935,6603,Victor Sinha,Camera Issue,5/22/2024,Camera,Dell Alienware m15,SN286489
18936,2024,Yatan Arora,Keyboard Issue,7/30/2024,Keyboard,Dell Inspiron 15,SN251151
18937,1645,Rajeshri Choudhary,Touchpad Issue,3/28/2024,Touchpad,Dell Optiplex 3070,SN937151
18938,1938,Umang Mukhopadhyay,Wi-Fi Connectivity Issue,1/30/2024,Wi-Fi Card,Dell Alienware m15,SN415042
18939,8196,Leela Nazareth,Touchpad Issue,5/22/2024,Touchpad,Dell G3 15,SN434532
18940,1115,,Camera Issue,3/7/2024,Camera,Dell Vostro 14,SN638777
18941,2973,Advaith Bumb,Fan Issue,10/31/2024,Fan,Dell Vostro 14,SN635042
18942,5675,Samaksh Sheth,Screen Flicker,8/24/2024,Screen,Dell XPS 13,SN137031
18943,4703,Bachittar Purohit,No Post,6/20/2024,Motherboard,Dell Optiplex 3070,SN753556
18944,1253,Anvi Kata,Camera Issue,5/16/2024,Camera,Dell Inspiron 15,SN748851
18945,3924,Jeevika Kapur,Keyboard Issue,9/4/2024,Keyboard,Dell Inspiron 15,SN598867
18946,6740,Vedant Mann,Keyboard Issue,6/17/2024,Keyboard,Dell Precision 5540,SN814727
18947,1068,Pavani Sanghvi,Keyboard Issue,9/25/2024,Keyboard,Dell Precision 5540,SN180676
18948,1100,Jai Basu,Fan Issue,9/10/2024,Fan,Dell Vostro 14,SN902328
18949,6132,Peter Narain,No Boot,3/24/2024,Motherboard,Dell Precision 5540,SN610237
18950,1617,Zaitra Tiwari,No Power,3/19/2024,Motherboard,Dell G3 15,SN935641
18951,5263,Mitesh Nori,Camera Issue,8/28/2024,Camera,Dell Latitude 7490,SN495785
18952,9259,Tarak Parmer,Audio Jack Issue,11/12/2024,Keyboard,Dell XPS 13,SN767480
18953,4196,Leela Nazareth,Fan Issue,3/16/2024,Fan,Dell XPS 13,SN191358
18954,7819,Vasatika Rao,No Post,9/26/2024,Motherboard,Dell Alienware m15,SN545691
18955,6727,Chakradhar Dua,Camera Issue,11/21/2024,Camera,Dell Alienware m15,SN465083
18956,9056,Ojas Purohit,Audio Jack Issue,9/28/2024,Keyboard,Dell G3 15,SN914560
18957,4164,Keya Karan,Auto Shutdown Issue,4/3/2024,Motherboard,Dell Precision 5540,SN970077
18958,4636,Harinakshi Mukherjee,No Post,6/10/2024,Motherboard,Dell G3 15,SN995455
18959,2915,Banjeet Sama,No Post,10/17/2024,Motherboard,Dell G3 15,SN802665
18960,1205,Victor Sinha,Keyboard Issue,6/10/2024,Keyboard,Dell XPS 13,SN644010
18961,1822,Samaksh Sheth,Heating Issue,8/9/2024,Thermal Paste,Dell Precision 5540,SN697453
18962,1539,,Charger Issue,6/2/2024,Charger,Dell Vostro 14,SN257098
18963,5074,Umang Mukhopadhyay,Heating Issue,12/5/2024,Thermal Paste,Dell Latitude 7490,SN665212
18964,3341,Guneet Saha,Camera Issue,10/15/2024,Camera,Dell XPS 13,SN102477
18965,1526,Jyoti Chacko,Slow Performance Issue,2/1/2024,RAM,Dell Optiplex 3070,SN384968
18966,2245,,Battery Drain,5/3/2024,Battery,Dell Vostro 14,SN326490
18967,8073,Qushi Nath,Touchpad Issue,8/9/2024,Touchpad,Dell Latitude 7490,SN466517
18968,2367,Jacob Lall,No Boot,9/17/2024,Motherboard,Dell Latitude 7490,SN883794
18969,3395,Jai Datta,Heating Issue,8/14/2024,Thermal Paste,Dell Precision 5540,SN436501
18970,1648,Kashvi Nagi,Keyboard Issue,7/22/2024,Keyboard,Dell XPS 13,SN423834
18971,1460,Tarak Parmer,Heating Issue,5/27/2024,Thermal Paste,Dell Precision 5540,SN912957
18972,4458,Rajeshri Choudhary,Screen Flicker,12/15/2024,Screen,Dell Vostro 14,SN785484
18973,2416,Ishani Nagar,Heating Issue,10/7/2024,Thermal Paste,Dell Inspiron 15,SN861700
18974,1529,Harinakshi Vig,Slow Performance Issue,7/23/2024,RAM,Dell Vostro 14,SN344339
18975,4819,Tamanna Soni,Heating Issue,5/3/2024,Thermal Paste,Dell Latitude 7490,SN701315
18976,4799,Vasatika Rao,Battery Drain,3/26/2024,Battery,Dell XPS 13,SN987331
18977,7409,Manthan Brahmbhatt,BSOD,3/31/2024,Motherboard,Dell XPS 13,SN796396
18978,5856,Devika Setty,Audio Jack Issue,9/12/2024,Keyboard,Dell G3 15,SN806240
18979,6604,Unnati Mandal,Battery Drain,2/8/2024,Battery,Dell Optiplex 3070,SN344502
18980,1322,Bachittar Purohit,Slow Performance Issue,1/28/2024,RAM,Dell Latitude 7490,SN758463
18981,4913,Aradhana Varghese,No Boot,8/26/2024,Motherboard,Dell Inspiron 15,SN768488
18982,9011,Indira Banerjee,Touchpad Issue,1/17/2024,Touchpad,Dell Vostro 14,SN749932
18983,1598,Bhavani Kuruvilla,Screen Flicker,4/4/2024,Screen,Dell Vostro 14,SN909064
18984,6182,Vaishnavi Dalal,No Power,11/3/2024,Motherboard,Dell Inspiron 15,SN777134
18985,4401,Devika Sankaran,Audio Jack Issue,11/3/2024,Keyboard,Dell Alienware m15,SN419226
18986,5236,Bachittar Purohit,Camera Issue,5/31/2024,Camera,Dell Alienware m15,SN326936
18987,7602,Mitesh Nori,Screen Flicker,7/11/2024,Screen,Dell Optiplex 3070,SN262891
18988,7498,Yatan Arora,No Power,10/30/2024,Motherboard,Dell G3 15,SN883033
18989,6302,Bhavna Chaudhuri,No Boot,4/22/2024,Motherboard,Dell Optiplex 3070,SN659096
18990,6806,Yatan Arora,Slow Performance Issue,7/18/2024,RAM,Dell XPS 13,SN724627
18991,3217,Devika Setty,Fan Issue,1/9/2024,Fan,Dell Inspiron 15,SN508568
18992,7802,Gaurang Ramanathan,Screen Flicker,8/18/2024,Screen,Dell XPS 13,SN451761
18993,6008,Anamika Bhargava,Slow Performance Issue,3/8/2024,RAM,Dell Latitude 7490,SN661826
18994,7623,Agastya Samra,BSOD,7/5/2024,Motherboard,Dell XPS 13,SN451206
18995,7570,Kashvi Nagi,Fan Issue,4/24/2024,Fan,Dell Inspiron 15,SN408503
18996,1533,Keya Karan,No Power,8/15/2024,Motherboard,Dell Inspiron 15,SN136953
18997,8958,Tamanna Soni,BSOD,12/9/2024,Motherboard,Dell XPS 13,SN362944
18998,7773,Caleb Bhandari,BSOD,11/30/2024,Motherboard,Dell Latitude 7490,SN374748
18999,7419,,No Power,2/13/2024,Motherboard,Dell Optiplex 3070,SN271107
19000,5573,Baljiwan Talwar,Audio Jack Issue,9/25/2024,Keyboard,Dell Latitude 7490,SN429950
19001,2075,Anvi Kata,Fan Issue,11/24/2024,Fan,Dell Latitude 7490,SN666527
19002,4416,Ria Chatterjee,No Boot,2/15/2024,Motherboard,Dell Latitude 7490,SN392237
19003,6136,,Auto Shutdown Issue,8/9/2024,Motherboard,Dell Inspiron 15,SN191194
19004,6127,Bhavna Chaudhuri,Fan Issue,9/13/2024,Fan,Dell G3 15,SN227077
19005,7968,Keya Karan,No Boot,5/7/2024,Motherboard,Dell Precision 5540,SN291816
19006,5798,Aradhana Varghese,No Boot,4/13/2024,Motherboard,Dell XPS 13,SN426944
19007,9901,Vanya Bhattacharyya,No Power,4/3/2024,Motherboard,Dell G3 15,SN877100
19008,5582,Neha Badami,BSOD,2/13/2024,Motherboard,Dell XPS 13,SN857902
19009,9260,Vanya Bhattacharyya,BSOD,4/25/2024,Motherboard,Dell Latitude 7490,SN526118
19010,1642,Ishwar Krish,No Boot,9/24/2024,Motherboard,Dell Optiplex 3070,SN185405
19011,5824,Nihal Tripathi,Wi-Fi Connectivity Issue,5/12/2024,Wi-Fi Card,Dell Inspiron 15,SN807756
19012,3739,Sanya Rama,Audio Jack Issue,6/13/2024,Keyboard,Dell Optiplex 3070,SN554788
19013,5954,Yashica Kota,No Power,10/29/2024,Motherboard,Dell Inspiron 15,SN278818
19014,7116,,BSOD,8/4/2024,Motherboard,Dell Alienware m15,SN401816
19015,1883,Vanya Bhattacharyya,Wi-Fi Connectivity Issue,8/29/2024,Wi-Fi Card,Dell Precision 5540,SN497934
19016,2495,Zaitra Chaudry,Heating Issue,9/5/2024,Thermal Paste,Dell XPS 13,SN957698
19017,3750,Guneet Saha,Auto Shutdown Issue,9/24/2024,Motherboard,Dell Inspiron 15,SN680029
19018,9026,Agastya Samra,Touchpad Issue,1/22/2024,Touchpad,Dell Latitude 7490,SN882559
19019,2795,Idika Dhaliwal,No Power,5/15/2024,Motherboard,Dell Inspiron 15,SN694945
19020,9569,Harinakshi Mukherjee,No Boot,10/5/2024,Motherboard,Dell Optiplex 3070,SN543571
19021,7493,Caleb Bhandari,Keyboard Issue,9/20/2024,Keyboard,Dell Optiplex 3070,SN463057
19022,3909,Ojas Kashyap,Audio Jack Issue,11/3/2024,Keyboard,Dell Inspiron 15,SN103998
19023,7960,Ria Chatterjee,Fan Issue,11/2/2024,Fan,Dell Alienware m15,SN773552
19024,3484,Rehaan Babu,Wi-Fi Connectivity Issue,1/6/2024,Wi-Fi Card,Dell Vostro 14,SN843419
19025,9960,Ryan Ramakrishnan,Charger Issue,2/16/2024,Charger,Dell Inspiron 15,SN503853
19026,6997,Jai Basu,Charger Issue,9/14/2024,Charger,Dell Vostro 14,SN290615
19027,1165,Maya Parsa,Wi-Fi Connectivity Issue,11/24/2024,Wi-Fi Card,Dell Alienware m15,SN238084
19028,9282,Leela Nazareth,Slow Performance Issue,7/5/2024,RAM,Dell G3 15,SN817700
19029,5928,Gaurang Ramanathan,Charger Issue,9/28/2024,Charger,Dell Latitude 7490,SN813847
19030,9740,Rachana Ramakrishnan,Wi-Fi Connectivity Issue,8/25/2024,Wi-Fi Card,Dell XPS 13,SN392417
19031,5200,Jeevika Kapur,Keyboard Issue,2/16/2024,Keyboard,Dell G3 15,SN540192
19032,1879,,Slow Performance Issue,8/9/2024,RAM,Dell XPS 13,SN752917
19033,4743,Sai Kohli,Heating Issue,12/1/2024,Thermal Paste,Dell Inspiron 15,SN450949
19034,3582,Anvi Kata,Touchpad Issue,12/7/2024,Touchpad,Dell Inspiron 15,SN785593
19035,8302,Ishwar Krish,Battery Drain,8/4/2024,Battery,Dell Vostro 14,SN442840
19036,9251,Gaurang Ramanathan,Fan Issue,5/11/2024,Fan,Dell G3 15,SN986510
19037,6652,Tarak Parmer,Slow Performance Issue,5/24/2024,RAM,Dell G3 15,SN352468
19038,5856,Tamanna Soni,Charger Issue,10/4/2024,Charger,Dell Alienware m15,SN762725
19039,8882,Ojas Purohit,Slow Performance Issue,12/2/2024,RAM,Dell Optiplex 3070,SN254981
19040,6325,Devika Setty,Auto Shutdown Issue,7/16/2024,Motherboard,Dell Precision 5540,SN930805
19041,3454,Laban Banik,Heating Issue,5/12/2024,Thermal Paste,Dell G3 15,SN619304
19042,9187,Nihal Tripathi,Screen Flicker,12/19/2024,Screen,Dell Vostro 14,SN987588
19043,2544,Onveer Ramaswamy,Screen Flicker,12/23/2024,Screen,Dell G3 15,SN886983
19044,8211,Guneet Saha,BSOD,3/26/2024,Motherboard,Dell Optiplex 3070,SN315386
19045,5185,,Camera Issue,9/17/2024,Camera,Dell Latitude 7490,SN842259
19046,3023,Geetika Dass,Wi-Fi Connectivity Issue,10/17/2024,Wi-Fi Card,Dell Latitude 7490,SN674623
19047,5218,Vaishnavi Dalal,Heating Issue,5/19/2024,Thermal Paste,Dell Vostro 14,SN309996
19048,1312,Devika Sankaran,Touchpad Issue,3/17/2024,Touchpad,Dell Optiplex 3070,SN605675
19049,9802,Sai Kohli,Auto Shutdown Issue,2/16/2024,Motherboard,Dell Latitude 7490,SN131131
19050,8452,Yatan Arora,Battery Drain,5/7/2024,Battery,Dell Optiplex 3070,SN720634
19051,8328,Baljiwan Talwar,Slow Performance Issue,4/23/2024,RAM,Dell Latitude 7490,SN748347
19052,7935,Caleb Bhandari,Battery Drain,1/15/2024,Battery,Dell Vostro 14,SN224294
19053,7997,Vasatika Rao,Keyboard Issue,8/26/2024,Keyboard,Dell XPS 13,SN730305
19054,6450,Indira Mandal,No Boot,9/26/2024,Motherboard,Dell Vostro 14,SN976224
19055,8008,Umang Mukhopadhyay,Heating Issue,4/15/2024,Thermal Paste,Dell Alienware m15,SN869057
19056,9912,Idika Dhaliwal,Battery Drain,2/6/2024,Battery,Dell XPS 13,SN754858
19057,4325,Vasana Shroff,Heating Issue,1/19/2024,Thermal Paste,Dell XPS 13,SN344877
19058,7753,Harinakshi Vig,No Power,12/16/2024,Motherboard,Dell Latitude 7490,SN386420
19059,8935,Jai Basu,Battery Drain,3/23/2024,Battery,Dell Alienware m15,SN999034
19060,9610,Unni Kashyap,Heating Issue,11/15/2024,Thermal Paste,Dell Alienware m15,SN433641
19061,1502,Harinakshi Mukherjee,Slow Performance Issue,8/10/2024,RAM,Dell Inspiron 15,SN321999
19062,3099,Idika Dhaliwal,Touchpad Issue,7/29/2024,Touchpad,Dell Optiplex 3070,SN619306
19063,7294,Indira Mandal,Keyboard Issue,12/23/2024,Keyboard,Dell Latitude 7490,SN473352
19064,7651,Vanya Bhattacharyya,Fan Issue,12/20/2024,Fan,Dell G3 15,SN372806
19065,9091,Caleb Bhandari,Auto Shutdown Issue,5/25/2024,Motherboard,Dell Vostro 14,SN244767
19066,1292,Pavani Sanghvi,Auto Shutdown Issue,11/26/2024,Motherboard,Dell G3 15,SN500871
19067,8704,Caleb Bhandari,Heating Issue,4/24/2024,Thermal Paste,Dell Optiplex 3070,SN423992
19068,6544,Manthan Brahmbhatt,Auto Shutdown Issue,8/13/2024,Motherboard,Dell Vostro 14,SN563853
19069,1563,Anay Sane,Keyboard Issue,7/14/2024,Keyboard,Dell Inspiron 15,SN510681
19070,6380,Ishani Nagar,No Post,6/12/2024,Motherboard,Dell Latitude 7490,SN829150
19071,5321,Anamika Bhargava,No Post,12/5/2024,Motherboard,Dell Latitude 7490,SN190899
19072,6003,Tamanna Soni,Heating Issue,2/8/2024,Thermal Paste,Dell Precision 5540,SN578657
19073,2388,Jai Basu,No Power,11/22/2024,Motherboard,Dell G3 15,SN479562
19074,5921,Jeevika Kapur,No Power,2/1/2024,Motherboard,Dell Inspiron 15,SN774725
19075,1845,Ria Nair,Battery Drain,8/22/2024,Battery,Dell Optiplex 3070,SN885251
19076,8659,Indira Banerjee,Screen Flicker,2/12/2024,Screen,Dell G3 15,SN359448
19077,5428,Guneet Saha,Keyboard Issue,6/5/2024,Keyboard,Dell XPS 13,SN433267
19078,6010,Pooja Parmar,Fan Issue,10/12/2024,Fan,Dell Optiplex 3070,SN209443
19079,4618,Januja Varkey,Audio Jack Issue,4/17/2024,Keyboard,Dell XPS 13,SN511824
19080,7077,,No Boot,1/13/2024,Motherboard,Dell Alienware m15,SN530979
19081,8863,Peter Narain,Wi-Fi Connectivity Issue,11/23/2024,Wi-Fi Card,Dell G3 15,SN723707
19082,4049,Daksha Agarwal,Camera Issue,4/11/2024,Camera,Dell G3 15,SN775283
19083,7143,Ishwar Krish,Screen Flicker,9/22/2024,Screen,Dell Precision 5540,SN228735
19084,5746,Tarak Parmer,BSOD,12/29/2024,Motherboard,Dell XPS 13,SN380147
19085,3419,Daksha Agarwal,Wi-Fi Connectivity Issue,12/9/2024,Wi-Fi Card,Dell Precision 5540,SN970796
19086,7380,Bhavani Kuruvilla,Wi-Fi Connectivity Issue,1/14/2024,Wi-Fi Card,Dell Optiplex 3070,SN614810
19087,4804,Jai Basu,Slow Performance Issue,3/19/2024,RAM,Dell Precision 5540,SN156859
19088,6796,Aradhana Varghese,Touchpad Issue,6/5/2024,Touchpad,Dell Vostro 14,SN745258
19089,5264,Harinakshi Mukherjee,No Post,12/20/2024,Motherboard,Dell Optiplex 3070,SN648008
19090,3566,Oviya Bhakta,Battery Drain,12/7/2024,Battery,Dell G3 15,SN149870
19091,7216,Ria Nair,Audio Jack Issue,10/6/2024,Keyboard,Dell Inspiron 15,SN580764
19092,4551,Unnati Mandal,No Boot,10/29/2024,Motherboard,Dell G3 15,SN140493
19093,1366,Nidhi Baral,Wi-Fi Connectivity Issue,9/16/2024,Wi-Fi Card,Dell XPS 13,SN925234
19094,3766,Peter Narain,Touchpad Issue,7/19/2024,Touchpad,Dell G3 15,SN140525
19095,2443,Unnati Mandal,Fan Issue,5/3/2024,Fan,Dell G3 15,SN975037
19096,6543,Umang Mukhopadhyay,Heating Issue,4/30/2024,Thermal Paste,Dell Vostro 14,SN508084
19097,9661,Jeevika Kapur,Fan Issue,12/28/2024,Fan,Dell Vostro 14,SN949640
19098,6789,Laban Banik,No Boot,9/10/2024,Motherboard,Dell Alienware m15,SN137171
19099,3083,Anvi Kata,No Power,1/27/2024,Motherboard,Dell Precision 5540,SN103433
19100,5157,Abha Dayal,Auto Shutdown Issue,5/3/2024,Motherboard,Dell Optiplex 3070,SN761080
19101,5864,Advaith Bumb,Charger Issue,10/1/2024,Charger,Dell Vostro 14,SN203507
19102,5898,Nidhi Baral,Charger Issue,11/10/2024,Charger,Dell Optiplex 3070,SN842733
19103,2997,Vasatika Rao,Fan Issue,12/13/2024,Fan,Dell Inspiron 15,SN652999
19104,3834,Tarak Parmer,Screen Flicker,5/6/2024,Screen,Dell Latitude 7490,SN805854
19105,8468,Vasatika Rao,Slow Performance Issue,11/18/2024,RAM,Dell Alienware m15,SN815181
19106,5617,Jacob Lall,Camera Issue,3/28/2024,Camera,Dell Latitude 7490,SN232699
19107,2077,Indira Mandal,Battery Drain,2/3/2024,Battery,Dell XPS 13,SN985292
19108,3871,Bhavna Chaudhuri,No Boot,9/22/2024,Motherboard,Dell Vostro 14,SN780136
19109,2475,Oviya Bhakta,Keyboard Issue,9/21/2024,Keyboard,Dell XPS 13,SN657110
19110,6705,Banjeet Sama,Charger Issue,7/23/2024,Charger,Dell Alienware m15,SN811935
19111,2872,Chakradev Upadhyay,No Post,1/4/2024,Motherboard,Dell XPS 13,SN432081
19112,9452,Nihal Tripathi,Charger Issue,2/14/2024,Charger,Dell G3 15,SN326600
19113,5127,Jeevika Kapur,BSOD,9/24/2024,Motherboard,Dell Inspiron 15,SN640752
19114,5823,Pooja Parmar,BSOD,12/23/2024,Motherboard,Dell Optiplex 3070,SN802127
19115,5287,Ishani Nagar,No Post,9/8/2024,Motherboard,Dell Latitude 7490,SN780770
19116,2368,,Camera Issue,5/7/2024,Camera,Dell Inspiron 15,SN952051
19117,2045,Caleb Bhandari,Auto Shutdown Issue,2/22/2024,Motherboard,Dell Inspiron 15,SN973415
19118,8364,Orinder Kale,Touchpad Issue,6/22/2024,Touchpad,Dell Optiplex 3070,SN728200
19119,4622,Daksha Agarwal,No Power,4/28/2024,Motherboard,Dell G3 15,SN895315
19120,7192,Jai Datta,Keyboard Issue,4/11/2024,Keyboard,Dell G3 15,SN864692
19121,6965,Ucchal Barad,Battery Drain,12/1/2024,Battery,Dell Latitude 7490,SN794085
19122,3727,Anamika Bhargava,Slow Performance Issue,10/21/2024,RAM,Dell Latitude 7490,SN734376
