Ticket_ID,Customer_ID,Agent_Name,Repair_Issue,Repair_Date,Part_Replaced,Model_Name,Laptop_Serial_Number
2860,1189,Sanya Rama,Overheating problem,8/18/2023,Cooling Fan,dell vostro 14,OZS400BL
2861,1113,Yug Varghese,,10/30/2023,,DELL XPS 13,HR3WCY41
2862,201,Ucchal Barad,Audio issue,9/20/2022,Speakers,dell alienware 17,6ZIUMJ6D
2863,1435,Chakradev Upadhyay,Battery replacement,3/22/2024,Battery,dell alienware 17,OC4YGCGE
2864,1593,Laban Banik,Screen replacement,11/9/2022,Screen,DELL INSPIRON 15,SE5TGVN1
2865,1294,Victor Soman,Keyboard issue,2/14/2022,Keyboard,dell vostro 14,06TK7WXU
2866,686,Januja Varkey,Keyboard issue,2/10/2022,Keyboard,dell xps 13,R81XA1GX
2478,513,Gaurang Ramanathan,Screen replacement,3/16/2024,Screen,dell latitude 5500,910Q5B5T
2868,84,Mitesh Nori,Audio issue,1/25/2023,Speakers,dell xps 13,BR1JSJGA
2869,1501,Maya Parsa,Battery replacement,4/9/2023,Battery,dell xps 13,UUF113GA
2870,1086,Devika Setty,Audio issue,8/12/2023,Speakers,dell xps 13,STS83LRD
2871,1803,Ishani Nagar,Keyboard issue,10/29/2023,Keyboard,dell vostro 14,UZTLSVLU
2872,1468,Ucchal Barad,Audio issue,12/13/2024,Speakers,DELL XPS 13,7GMDKL9C
2873,1414,Yashica Kota,Screen replacement,10/17/2023,Screen,dell xps 13,XJ4C0ABY
2874,1202,Bachittar Purohit,Screen replacement,7/9/2023,Screen,dell xps 13,8GD9BJ4U
2875,783,Oviya Bhakta,Battery replacement,6/27/2022,Battery,dell latitude 5500,CPNS1OI6
2876,1645,Jai Datta,Keyboard issue,4/14/2022,Keyboard,DELL LATITUDE 5500,GPZJEGZS
2877,820,,Audio issue,10/6/2023,Speakers,dell xps 13,IBLS0LZM
2878,394,Leela Nazareth,Keyboard issue,3/21/2024,Keyboard,dell xps 13,22YJW1AL
2879,85,Victor Soman,Overheating problem,7/26/2024,Cooling Fan,dell alienware 17,2T2H7JOT
2880,352,Peter Narain,Audio issue,11/7/2022,Speakers,dell xps 13,1JTBTTDR
2881,1214,Unnati Mandal,Battery replacement,3/21/2023,Battery,dell vostro 14,R08HLSIP
367,917,Agastya Samra,Screen replacement,3/4/2022,Screen,dell latitude 5500,L9PDQZ6Q
2883,1349,Ria Chatterjee,Overheating problem,4/29/2022,Cooling Fan,dell latitude 5500,6H7PXA9I
2884,615,Victor Sinha,Screen replacement,9/19/2023,Screen,DELL XPS 13,THK912VQ
2885,535,Leela Nazareth,Screen replacement,7/30/2023,Screen,dell xps 13,RAIL8I34
2886,548,Devika Setty,Screen replacement,10/19/2024,Screen,dell inspiron 15,9UCQ7M17
2887,1598,Tarak Parmer,Keyboard issue,11/25/2024,Keyboard,dell inspiron 15,IQ2TBTJ7
951,804,Peter Narain,Battery replacement,2/15/2024,Battery,dell alienware 17,6712UA23
2889,9,Jacob Lall,Audio issue,4/3/2022,Speakers,dell alienware 17,A4EAAB06
2890,1047,Yashica Kota,Keyboard issue,12/26/2022,Keyboard,dell inspiron 15,NCNHNLZ2
2891,1160,Bachittar Purohit,Audio issue,4/13/2024,Speakers,dell alienware 17,TU1YQZD8
2892,1688,Rachana Ramakrishnan,Battery replacement,10/4/2022,Battery,dell inspiron 15,SMHIRMAF
2893,72,Chatura Sami,Overheating problem,5/17/2023,Cooling Fan,dell alienware 17,Z5V8EQ67
2894,1900,Aradhana Varghese,Screen replacement,9/2/2024,Screen,dell vostro 14,NOQUHH6D
2895,1795,Ucchal Barad,Audio issue,7/26/2022,Speakers,dell alienware 17,9WDXTZES
1965,1213,Victor Sinha,Overheating problem,4/14/2022,Cooling Fan,DELL XPS 13,7IQLDSYN
2897,1623,Jyoti Chacko,Keyboard issue,7/27/2023,Keyboard,dell xps 13,IM49168X
2898,1173,Tamanna Soni,Screen replacement,8/8/2023,Screen,dell vostro 14,J55AY8Q4
2899,128,Ojas Purohit,Keyboard issue,12/20/2023,Keyboard,dell latitude 5500,GOOT1T9X
2900,1882,Jai Basu,Overheating problem,10/16/2022,Cooling Fan,dell inspiron 15,97HCP9GU
2901,178,Devika Sankaran,Keyboard issue,12/29/2023,Keyboard,dell alienware 17,3076FJLS
2902,796,Kashvi Nagi,Overheating problem,1/11/2024,Cooling Fan,dell inspiron 15,HH9GPCN8
2903,1993,Vaishnavi Dalal,Screen replacement,9/30/2023,Screen,dell inspiron 15,WMP3C29F
2904,555,,Keyboard issue,10/11/2024,Keyboard,dell inspiron 15,0D6YTM7V
2905,488,Tarak Parmer,Keyboard issue,3/2/2022,Keyboard,dell inspiron 15,5Y3JE676
2906,983,Mekhala Bhargava,Keyboard issue,2/10/2024,Keyboard,dell xps 13,Q1SGYGCP
2907,1870,Ishwar Krish,Battery replacement,3/19/2024,Battery,dell alienware 17,OR45EKHH
2908,1798,Tarak Parmer,Screen replacement,3/12/2023,Screen,dell inspiron 15,BHAE9S7I
2909,39,Ishwar Krish,Screen replacement,7/19/2022,Screen,dell vostro 14,DAVVGLSY
2910,1721,Pooja Parmar,Battery replacement,9/24/2024,Battery,dell xps 13,L9FKZM8L
2911,1698,Sai Kohli,Keyboard issue,6/10/2023,Keyboard,dell xps 13,LY1ULVYH
2912,1122,Bhavini Manne,Overheating problem,12/6/2024,Cooling Fan,DELL ALIENWARE 17,2KPK807C
2913,269,Vedant Mann,Battery replacement,12/11/2024,Battery,dell alienware 17,Z021E2TL
2914,390,Vedant Mann,Screen replacement,11/7/2024,Screen,dell latitude 5500,SREHIJ7O
2915,851,Chatura Sami,,9/26/2023,,dell inspiron 15,R9JS1CHE
2916,1752,Rajeshri Choudhary,Keyboard issue,10/27/2023,Keyboard,dell inspiron 15,2WS1BR8Q
2917,96,Maya Parsa,Keyboard issue,11/3/2024,Keyboard,dell alienware 17,ZKTZNWC8
2918,209,Bhavini Manne,Battery replacement,1/5/2023,Battery,dell alienware 17,YXDSW1BG
2919,1584,Banjeet Sama,Keyboard issue,4/15/2023,Keyboard,dell inspiron 15,8DDIFIIU
2920,1191,Vanya Dayal,Audio issue,8/16/2022,Speakers,dell vostro 14,N4CBTQ0I
2921,1504,Yug Varghese,Overheating problem,11/16/2024,Cooling Fan,dell vostro 14,K8MDT8HK
2922,1746,Abha Dayal,Keyboard issue,1/24/2022,Keyboard,dell xps 13,JBK8M6BG
2923,1475,Guneet Saha,Keyboard issue,5/17/2023,Keyboard,dell vostro 14,FZ6NMDMQ
2924,911,Shravya Das,Screen replacement,9/13/2023,Screen,dell inspiron 15,JH6E6M8E
2925,1620,Gaurang Ramanathan,Keyboard issue,10/2/2024,Keyboard,dell vostro 14,G57RDVDH
2926,576,Indira Mandal,Screen replacement,11/16/2023,Screen,dell latitude 5500,50LAALHN
2927,1212,Jai Datta,Audio issue,7/22/2024,Speakers,dell inspiron 15,571OMNX9
2928,1300,Rehaan Babu,Keyboard issue,,Keyboard,dell inspiron 15,H051W2MX
2929,1072,Nidhi Baral,Screen replacement,11/12/2024,Screen,dell xps 13,WSNEYMXA
2930,227,Shravya Das,Screen replacement,1/16/2025,Screen,dell latitude 5500,WD0KF9PJ
2931,323,Keya Karan,Audio issue,6/13/2022,Speakers,dell inspiron 15,HP8SQKGL
2932,1952,Tamanna Soni,Keyboard issue,,Keyboard,dell vostro 14,3H3VQFO4
2933,1408,Ria Chatterjee,Battery replacement,10/20/2022,Battery,dell inspiron 15,YGZDBMBL
2934,1708,Tripti Mandal,Audio issue,4/27/2023,Speakers,dell alienware 17,7UJG3GZR
2935,884,Jyoti Chacko,Battery replacement,12/31/2024,Battery,dell alienware 17,3T1S63L8
679,1075,Daksha Agarwal,Overheating problem,1/17/2024,Cooling Fan,dell xps 13,7NCT8MD9
2937,504,Aadi Prabhakar,Battery replacement,7/31/2022,Battery,DELL XPS 13,BUS87TKI
2938,1149,Zaitra Chaudry,Keyboard issue,10/29/2022,Keyboard,dell vostro 14,72EIE7DM
264,977,Bhavani Kuruvilla,Battery replacement,8/15/2023,Battery,dell latitude 5500,X8RC1GGF
2940,1343,Jeevika Kapur,Overheating problem,8/31/2022,Cooling Fan,dell latitude 5500,K4Q9RUEC
2941,1437,Oviya Bhakta,Screen replacement,7/15/2023,Screen,dell vostro 14,PLSKOLH7
2942,32,Caleb Bhandari,Keyboard issue,8/25/2023,Keyboard,dell xps 13,O7311W27
2943,1256,Ishani Nagar,Audio issue,12/31/2023,Speakers,dell latitude 5500,W03KCPVO
2944,1878,Neha Badami,Audio issue,7/24/2024,Speakers,DELL XPS 13,TWGSOZ62
2945,1226,Reyansh Kalita,Keyboard issue,10/27/2022,Keyboard,dell latitude 5500,OKE6CSJ4
2946,943,Tripti Mandal,Audio issue,7/28/2023,Speakers,dell vostro 14,NGN9MALO
2947,2000,Mitesh Nori,Audio issue,8/4/2024,Speakers,dell latitude 5500,TVIJR32X
2948,589,Indira Banerjee,Keyboard issue,1/28/2022,Keyboard,dell xps 13,03ZGLBQX
2949,88,Vasatika Rao,Audio issue,1/10/2023,Speakers,dell latitude 5500,XJP8TS66
2950,112,,Battery replacement,7/3/2022,Battery,DELL LATITUDE 5500,UYSJ5VP5
2951,1414,Onveer Ramaswamy,Battery replacement,4/14/2024,Battery,dell vostro 14,905PLI6N
2952,1794,Leela Nazareth,Audio issue,,Speakers,dell inspiron 15,JWSJ0TYA
2953,341,Vyanjana Bedi,Keyboard issue,6/1/2024,Keyboard,dell latitude 5500,RTK6IONZ
2954,800,Indira Mandal,Overheating problem,,Cooling Fan,dell latitude 5500,FLL4Z28R
2592,1169,Pooja Parmar,Audio issue,4/12/2022,Speakers,dell xps 13,0UM02BFK
2956,90,Mitesh Nori,Battery replacement,3/29/2022,Battery,dell alienware 17,CCJXZZXG
2957,1058,Oviya Bhakta,Audio issue,7/7/2022,Speakers,dell alienware 17,QMIMAN8S
2958,57,Oviya Bhakta,Audio issue,6/21/2022,Speakers,dell alienware 17,O4JATJAW
2959,1155,Keya Karan,Audio issue,3/30/2024,Speakers,dell latitude 5500,QR9ISAJW
2960,1335,Gaurang Ramanathan,Keyboard issue,12/16/2023,Keyboard,dell inspiron 15,G723EIV5
2404,1309,Rachana Ramakrishnan,Audio issue,1/22/2023,Speakers,dell inspiron 15,IMG360L9
1268,993,,Battery replacement,,Battery,dell alienware 17,QRU56BX3
2963,1872,Idika Dhaliwal,Audio issue,10/28/2023,Speakers,dell xps 13,YLFUQTDE
2964,1639,Rajeshri Choudhary,Screen replacement,3/1/2022,Screen,dell xps 13,301DSKFW
2965,583,Harinakshi Vig,Keyboard issue,5/28/2024,Keyboard,dell latitude 5500,OIFOKMEF
2966,447,Nidhi Baral,Overheating problem,5/19/2024,Cooling Fan,dell vostro 14,43HH9EY9
2967,1506,Harinakshi Vig,Audio issue,9/9/2024,Speakers,dell inspiron 15,20REUZ3N
2968,790,Indira Banerjee,Keyboard issue,11/24/2023,Keyboard,dell latitude 5500,JPS41WVS
2969,490,Bhavna Chaudhuri,Battery replacement,8/23/2022,Battery,dell latitude 5500,ATDC6DLM
2970,670,Neha Badami,Overheating problem,3/23/2024,Cooling Fan,dell inspiron 15,7TVDF7FY
2971,1347,Neha Badami,Screen replacement,5/10/2022,Screen,dell alienware 17,N8B59R3D
2972,1239,Guneet Saha,Audio issue,7/12/2023,Speakers,dell inspiron 15,I6DBT5NU
2973,165,Harinakshi Vig,Audio issue,9/30/2023,Speakers,dell vostro 14,WGQJKLPC
2974,773,Jyoti Chacko,Battery replacement,11/17/2022,Battery,dell xps 13,CE1A2W80
2975,257,Victor Soman,Battery replacement,8/6/2023,Battery,dell inspiron 15,D1OSZNCV
2976,1415,Kashvi Nagi,Audio issue,5/15/2024,Speakers,dell vostro 14,EL4113O6
2977,1665,Jai Basu,Keyboard issue,5/1/2023,Keyboard,dell alienware 17,PU3L0A5V
2978,1976,Harinakshi Vig,Battery replacement,8/6/2022,Battery,DELL ALIENWARE 17,VQ8BESTH
2979,17,Ria Nair,Keyboard issue,8/24/2023,Keyboard,dell inspiron 15,93921MP5
2980,995,Ishani Nagar,Keyboard issue,10/5/2023,Keyboard,dell vostro 14,Y20PSBW0
2981,1785,Vanya Dayal,Audio issue,11/3/2024,Speakers,dell xps 13,TBXEOS0U
2982,1707,,Screen replacement,8/1/2023,Screen,dell inspiron 15,MLMF6BFA
2983,963,Manthan Brahmbhatt,Keyboard issue,4/8/2022,Keyboard,dell latitude 5500,0K9632FA
2984,750,Chakradev Upadhyay,,1/24/2022,,dell latitude 5500,YY1SZVBS
2985,1375,Zaitra Chaudry,Audio issue,11/16/2024,Speakers,dell vostro 14,VDNGM3G2
2986,1346,Bhavna Chaudhuri,Audio issue,2/8/2023,Speakers,DELL XPS 13,Z6MKMWUY
2987,487,Onveer Ramaswamy,Battery replacement,7/3/2023,Battery,dell vostro 14,PHEUO0FM
2988,754,Yashica Kota,Battery replacement,11/21/2022,Battery,dell alienware 17,A6V3FCUP
2989,51,Caleb Bhandari,Audio issue,4/5/2022,Speakers,dell xps 13,5AUPOLUP
2990,1696,Mekhala Bhargava,Battery replacement,3/7/2023,Battery,dell xps 13,D1FAIZAI
2991,533,Reyansh Kalita,Screen replacement,1/15/2024,Screen,dell alienware 17,NSPERAS4
2992,725,Victor Sinha,Audio issue,6/6/2022,Speakers,dell vostro 14,PM3KKXBM
2993,1641,Zaitra Chaudry,Screen replacement,2/2/2024,Screen,dell inspiron 15,LOX8TQ9R
951,518,Zaitra Tiwari,Screen replacement,10/10/2024,Screen,dell xps 13,KD7ZQWX5
2995,1558,Tripti Mandal,Keyboard issue,9/10/2023,Keyboard,dell xps 13,AFYKH4NM
2996,1009,Chatura Sami,Keyboard issue,7/11/2022,Keyboard,dell vostro 14,EPS5KWPX
2997,1460,Samaksh Sheth,Audio issue,8/25/2024,Speakers,dell latitude 5500,NWSHZL8C
2998,48,Neha Badami,Keyboard issue,6/1/2024,Keyboard,dell latitude 5500,TJXUTZ4V
2999,34,Advaith Bumb,Keyboard issue,4/17/2023,Keyboard,dell alienware 17,39U5TFQ7
3000,333,Caleb Bhandari,Screen replacement,2/6/2023,Screen,dell latitude 5500,GFNFCF8T
3001,1117,Vasatika Rao,Keyboard issue,10/18/2023,Keyboard,dell inspiron 15,CUHF7O20
3002,1121,Ojas Purohit,Screen replacement,12/30/2024,Screen,dell latitude 5500,F1RPLAX6
3003,1100,Ryan Ramakrishnan,Overheating problem,8/25/2022,Cooling Fan,dell alienware 17,XPC1NAYS
3004,785,Peter Narain,,1/26/2023,,dell inspiron 15,P8NUPOM4
3005,1546,Januja Varkey,Overheating problem,10/21/2024,Cooling Fan,dell inspiron 15,ASJOP873
3006,720,Advaith Bumb,Screen replacement,4/15/2024,Screen,dell vostro 14,72KEYGXG
3007,108,Ishani Nagar,Battery replacement,2/4/2024,Battery,DELL LATITUDE 5500,7JYSE443
3008,477,Chakradhar Dua,Keyboard issue,4/4/2023,Keyboard,dell xps 13,AOQU8JZ8
3009,632,Rachana Ramakrishnan,Audio issue,9/6/2024,Speakers,DELL XPS 13,CS1WRKGS
3010,1012,Zaitra Tiwari,Overheating problem,4/1/2024,Cooling Fan,dell alienware 17,JQF47OM3
3011,809,Jyoti Chacko,Keyboard issue,11/22/2022,Keyboard,DELL VOSTRO 14,66E5ICKM
3012,1288,Oviya Bhakta,Battery replacement,7/20/2023,Battery,dell vostro 14,XL0U4EZT
3013,552,Yug Varghese,Battery replacement,7/20/2024,Battery,dell inspiron 15,YMHFN4CK
3014,1657,Bhavna Chaudhuri,Screen replacement,8/3/2023,Screen,dell vostro 14,E9XGGNWC
3015,1821,Jeevika Kapur,Screen replacement,3/14/2023,Screen,dell vostro 14,OY2DHHL3
3016,772,Vasana Shroff,Screen replacement,3/2/2022,Screen,DELL LATITUDE 5500,OUP9A5CE
3017,798,Ucchal Barad,Overheating problem,11/20/2022,Cooling Fan,dell xps 13,PJRRE3T4
3018,752,Nidhi Baral,Screen replacement,4/28/2024,Screen,dell alienware 17,A6V3FCUP
3019,90,Victor Soman,Keyboard issue,9/27/2022,Keyboard,dell alienware 17,QB9L3XS1
3020,1720,Leela Nazareth,Keyboard issue,1/8/2023,Keyboard,dell inspiron 15,ZM4LQ8WQ
3021,1090,Abha Dayal,Battery replacement,3/30/2024,Battery,DELL ALIENWARE 17,IG8F2M59
3022,1401,Reyansh Kalita,Screen replacement,5/23/2023,Screen,dell vostro 14,Y20ARV2O
3023,772,Chakrika Bandi,Audio issue,8/12/2022,Speakers,dell xps 13,DXY12Z7G
3024,1594,Xiti Hari,Overheating problem,2/28/2023,Cooling Fan,dell xps 13,21JE7APG
3025,1845,Xiti Hari,Battery replacement,8/4/2023,Battery,DELL ALIENWARE 17,5B862E7L
3026,243,Rehaan Babu,Audio issue,3/20/2024,Speakers,dell alienware 17,SLX7LIVE
3027,377,Nidhi Baral,Screen replacement,5/19/2022,Screen,dell inspiron 15,NZ06JSBT
3028,328,Devika Sankaran,Screen replacement,1/18/2024,Screen,dell vostro 14,0QTK8T9R
3029,953,Aadi Prabhakar,Screen replacement,12/6/2024,Screen,dell xps 13,EBCULKHM
3030,1701,Vedant Mann,Overheating problem,7/16/2023,Cooling Fan,dell inspiron 15,NV27MVIP
3031,304,Reyansh Kalita,Keyboard issue,12/21/2022,Keyboard,dell xps 13,HVJV8ICC
3032,599,Yashica Kota,Battery replacement,10/24/2023,Battery,dell alienware 17,YUTLJXM4
3033,521,Yug Varghese,Audio issue,10/22/2024,Speakers,dell inspiron 15,KXLVYXHL
3034,264,Zaitra Chaudry,,,,DELL ALIENWARE 17,42K8B1JF
3035,119,Victor Sinha,Overheating problem,7/31/2023,Cooling Fan,DELL XPS 13,K7V96DYO
3036,703,,Keyboard issue,8/25/2023,Keyboard,dell alienware 17,5OBAGUNV
3037,1858,Laban Banik,Overheating problem,12/21/2024,Cooling Fan,dell latitude 5500,HZU3QF9B
3038,1265,Zaitra Chaudry,Audio issue,9/17/2024,Speakers,dell latitude 5500,TSB1QO58
3039,1627,Xiti Hari,Audio issue,7/17/2024,Speakers,dell inspiron 15,5PUN06CK
3040,685,Daksha Agarwal,Overheating problem,5/18/2022,Cooling Fan,dell vostro 14,OOIBHDBJ
3041,1022,Kashvi Nagi,Screen replacement,11/22/2024,Screen,dell latitude 5500,ZAUQJMWY
3042,869,Zaitra Tiwari,Battery replacement,9/1/2024,Battery,dell inspiron 15,6TSNQU2N
3043,813,Nachiket Ahuja,Overheating problem,6/8/2023,Cooling Fan,DELL ALIENWARE 17,D5L5HNM0
3044,1563,Pooja Parmar,Keyboard issue,8/19/2024,Keyboard,dell latitude 5500,M8MD8SOX
3045,388,Banjeet Sama,Overheating problem,,Cooling Fan,DELL XPS 13,Q2TPC9JZ
3046,294,Kashvi Nagi,Keyboard issue,7/25/2022,Keyboard,dell inspiron 15,3TR4TE9K
3047,1537,Victor Soman,Battery replacement,8/19/2023,Battery,dell alienware 17,NOAKRRRY
771,1664,Vasana Shroff,Screen replacement,6/14/2024,Screen,dell vostro 14,SJC4EISK
3049,820,Yashica Kota,Audio issue,6/7/2024,Speakers,dell latitude 5500,UPHG4U9L
3050,1947,Xiti Hari,Screen replacement,8/17/2024,Screen,dell xps 13,5I5KS86K
3051,1501,Victor Soman,Overheating problem,2/25/2023,Cooling Fan,DELL XPS 13,3J05TMEV
3052,788,Mekhala Bhargava,Screen replacement,9/17/2024,Screen,dell alienware 17,I26FB8X4
3053,1906,Caleb Bhandari,Keyboard issue,2/20/2023,Keyboard,dell vostro 14,SR1TWC76
3054,651,Xiti Hari,Screen replacement,2/24/2022,Screen,DELL INSPIRON 15,KZ4AZNMH
3055,1696,,Overheating problem,4/16/2023,Cooling Fan,dell xps 13,9RZEYMCG
3056,180,Ucchal Barad,Battery replacement,4/20/2023,Battery,dell vostro 14,5XS8DPQN
3057,1744,Manthan Brahmbhatt,Battery replacement,2/2/2024,Battery,dell vostro 14,HW9QTN8Q
3058,101,Nihal Tripathi,Keyboard issue,4/19/2023,Keyboard,dell xps 13,DA94MCLQ
3059,766,Tarak Parmer,Audio issue,3/18/2022,Speakers,dell latitude 5500,BYX05PN9
3060,766,Neha Badami,Keyboard issue,2/26/2023,Keyboard,dell vostro 14,D4ZL7ARH
3061,402,Jyoti Chacko,Keyboard issue,1/1/2024,Keyboard,dell alienware 17,50C2G9NS
3062,1900,Gopal Issac,Keyboard issue,12/26/2024,Keyboard,DELL VOSTRO 14,EYYP11SW
3063,1075,Maya Parsa,Keyboard issue,10/3/2024,Keyboard,dell alienware 17,5NH1E4F7
3064,1855,Daksha Agarwal,Keyboard issue,9/2/2022,Keyboard,dell inspiron 15,K2Z7V1YV
3065,1153,Harinakshi Mukherjee,Screen replacement,2/25/2022,Screen,dell xps 13,2ZVJ9GZJ
3066,1030,Rachana Ramakrishnan,Battery replacement,1/1/2024,Battery,dell inspiron 15,T7ODBAFC
3067,475,Shravya Das,Battery replacement,5/9/2023,Battery,dell vostro 14,V1N4HNI5
3068,742,Vanya Dayal,,10/17/2022,,dell inspiron 15,RUQ7TD0B
3069,1928,,Overheating problem,7/7/2024,Cooling Fan,dell latitude 5500,5ZH75NGP
3070,713,Agastya Samra,Audio issue,12/20/2024,Speakers,dell inspiron 15,KP577YH8
3071,1014,Aadi Prabhakar,Battery replacement,4/18/2024,Battery,dell alienware 17,3TYLAEJG
3072,1514,Agastya Samra,Battery replacement,5/22/2024,Battery,dell alienware 17,TFXNDPPS
3073,749,Samaksh Sheth,Overheating problem,,Cooling Fan,dell alienware 17,3R5Q6MUR
3074,200,Anay Sane,Overheating problem,12/21/2022,Cooling Fan,dell latitude 5500,DAO54H3S
3075,1936,Nidhi Baral,Audio issue,11/4/2022,Speakers,dell latitude 5500,V0DXB54Y
2541,906,Rachana Ramakrishnan,Keyboard issue,11/5/2022,Keyboard,dell xps 13,6FJLTBWM
3077,1685,Nathaniel Chopra,Overheating problem,2/20/2023,Cooling Fan,dell latitude 5500,M8TFPNSP
3078,289,Tarak Parmer,Overheating problem,12/9/2022,Cooling Fan,dell xps 13,D1W5KJMZ
3079,1875,Shravya Das,Screen replacement,12/20/2024,Screen,dell xps 13,YHNGYS0Q
3080,1811,Sanya Rama,Screen replacement,8/27/2022,Screen,dell xps 13,CP4CD7QX
3081,141,Keya Karan,Battery replacement,,Battery,dell xps 13,YB1293CB
3082,1354,Nidhi Baral,Overheating problem,,Cooling Fan,dell xps 13,3O0NDY12
3083,512,Mekhala Bhargava,Audio issue,7/26/2024,Speakers,dell vostro 14,Z945IDOX
3084,1753,Ojas Kashyap,Keyboard issue,8/25/2022,Keyboard,DELL ALIENWARE 17,CBTDBZ94
3085,1655,Bhavani Kuruvilla,Keyboard issue,11/3/2023,Keyboard,dell vostro 14,NYHS6L6X
3086,348,Ryan Ramakrishnan,Keyboard issue,12/6/2023,Keyboard,dell inspiron 15,QCXOTPJS
3087,1226,Agastya Samra,Screen replacement,10/3/2024,Screen,dell xps 13,K9XZ4XMT
3088,473,Abha Dayal,Audio issue,9/30/2024,Speakers,dell latitude 5500,N0WNXDLW
3089,1198,Bhavna Chaudhuri,Overheating problem,5/1/2024,Cooling Fan,dell xps 13,9EQN11IU
3090,814,Oviya Bhakta,Overheating problem,5/21/2023,Cooling Fan,dell vostro 14,E16TVV5M
3091,975,Chakradev Upadhyay,Screen replacement,6/12/2022,Screen,dell inspiron 15,N869X9OM
3092,1510,Jacob Lall,Keyboard issue,9/17/2022,Keyboard,dell xps 13,XLIEL7QC
3093,873,Devika Sankaran,Keyboard issue,7/29/2022,Keyboard,dell xps 13,CA6T0KXS
3094,1567,Maya Parsa,Screen replacement,4/7/2022,Screen,dell latitude 5500,56RW6G39
3095,1775,Ojas Kashyap,Overheating problem,2/5/2023,Cooling Fan,dell latitude 5500,EVJGMUJP
3096,1575,Januja Varkey,Keyboard issue,12/9/2024,Keyboard,DELL LATITUDE 5500,WC6N2WJ5
3097,1745,,Screen replacement,6/19/2023,Screen,dell latitude 5500,436QZ9GL
3098,214,Oviya Bhakta,Battery replacement,,Battery,dell xps 13,C4QMQ220
3099,1205,Samaksh Sheth,Audio issue,10/16/2023,Speakers,dell latitude 5500,XKJ86MHG
3100,1437,Neha Badami,Keyboard issue,7/5/2022,Keyboard,dell inspiron 15,R9RNY4CE
3101,1043,Gopal Issac,Screen replacement,3/29/2023,Screen,dell inspiron 15,ISPHNIJB
3102,789,Samaksh Sheth,Audio issue,2/4/2022,Speakers,dell vostro 14,FZENHJEA
3103,449,Vanya Bhattacharyya,Audio issue,3/20/2022,Speakers,dell inspiron 15,HM4B7XWF
3104,1446,Nachiket Ahuja,Keyboard issue,1/19/2023,Keyboard,dell latitude 5500,R01OI2NW
3105,1121,Umang Mukhopadhyay,,4/21/2023,,dell xps 13,U6DYJ4EG
3106,1757,Kashvi Nagi,Audio issue,9/27/2024,Speakers,dell alienware 17,STI4K4GE
76,388,Ucchal Barad,Overheating problem,12/8/2023,Cooling Fan,dell alienware 17,GQ82GG1S
3108,1447,Nidhi Baral,Keyboard issue,5/20/2023,Keyboard,dell xps 13,XMHOPBGE
3109,1570,Onveer Ramaswamy,Battery replacement,12/19/2023,Battery,dell inspiron 15,05IDR7IM
3110,1681,Zaitra Tiwari,Screen replacement,,Screen,dell latitude 5500,TQJUHTSD
3111,1223,Caleb Bhandari,Battery replacement,7/25/2024,Battery,dell alienware 17,724KQL1S
3112,1356,Devika Setty,Battery replacement,5/24/2023,Battery,dell vostro 14,W7FDNUF8
3113,1774,Bachittar Purohit,Overheating problem,7/30/2024,Cooling Fan,dell latitude 5500,O6JT6IQG
2257,1764,Anay Sane,,3/19/2022,,dell inspiron 15,CWVS9FHG
3115,1183,Daksha Agarwal,Audio issue,1/26/2024,Speakers,dell inspiron 15,A8SQJFMK
3116,526,Keya Karan,Screen replacement,4/27/2024,Screen,dell latitude 5500,2TNHUION
3117,1389,Devika Sankaran,Screen replacement,4/4/2023,Screen,DELL ALIENWARE 17,M5009AW5
3118,244,Qushi Nath,Battery replacement,3/18/2023,Battery,dell latitude 5500,CL8G02FP
3119,1890,Ishani Nagar,Audio issue,,Speakers,dell alienware 17,AZTH2HGI
3120,1366,Jyoti Chacko,Screen replacement,,Screen,dell inspiron 15,SC9TXEZ8
3121,1452,Anvi Kata,Overheating problem,10/3/2024,Cooling Fan,DELL VOSTRO 14,6NV740AR
3122,1101,Bhavini Manne,Keyboard issue,10/23/2022,Keyboard,dell vostro 14,Q8Q5GBLH
3123,1085,Pavani Sanghvi,Battery replacement,1/4/2024,Battery,dell alienware 17,VQBD0XFA
3124,1064,Jeevika Kapur,Battery replacement,5/13/2023,Battery,dell inspiron 15,W9TG4VRV
1362,773,Indira Mandal,Audio issue,8/2/2023,Speakers,dell vostro 14,1VWR57VA
3126,853,Jacob Lall,Overheating problem,10/24/2022,Cooling Fan,dell latitude 5500,EYMM9N52
3127,1923,Harinakshi Vig,Audio issue,1/9/2023,Speakers,dell vostro 14,LSHHG2DZ
3128,1765,Nachiket Ahuja,Audio issue,4/27/2024,Speakers,dell latitude 5500,WD0KF9PJ
3129,85,Rachana Ramakrishnan,Keyboard issue,2/27/2022,Keyboard,dell inspiron 15,68FYF5TQ
3130,1221,Advaith Bumb,Battery replacement,4/30/2024,Battery,dell inspiron 15,C7GA96CU
3131,711,Victor Soman,Overheating problem,10/24/2022,Cooling Fan,DELL INSPIRON 15,HWZHJUL5
3132,722,Agastya Samra,Overheating problem,12/31/2022,Cooling Fan,dell alienware 17,Y7RWTJGY
3133,1549,Bhavini Manne,Screen replacement,7/1/2022,Screen,dell vostro 14,S8662CUX
3134,1627,Vasatika Rao,Keyboard issue,2/12/2024,Keyboard,dell alienware 17,FD6MON1A
